,Datetime,Text,Username,Geolocation
137,2020-06-09 22:52:01+00:00,Tommy Robinson is MAD over Edward Colston statue. why https://youtu.be/eBgoWL_-_5U via @YouTube @tariqnasheed,mychaelnsalmon,
138,2020-06-09 22:51:44+00:00,Of course not. Even the statue of Colston should not have been removed. People forget that the salve trade was not only white people trading black people. Many black Africans sold their fellow Africans to slave traders and the Barbary slavers kidnapped white people into slavery.,2020Just1ce,
139,2020-06-09 22:51:12+00:00,"Tonight I've seen an actual ""you're funded by Soros"" type in the wild, someone compare the statue of Colston to the Coliseum and much much more besides. Don't get too optimistic that a change is gonna come any time soon.",StaggerLeeF,
140,2020-06-09 22:51:01+00:00,"I applaud our Mayor @MarvinJRees for his handling of events following the removal of the statue of slave trader Edward Colston, it stood in our city for far too long. He has drawn attention to how much complex the systematic damage of slavery is! Stand proud @Blklivesmatter",Jon4Moore,
141,2020-06-09 22:50:43+00:00,"Gladstone removed in Liverpool, petition to remove Peel in Manchester apparently because of his father. Churchill statue in Parliament Square defaced day after day. Genie is out of the bottle and attempts will be made to tear down much less controversial figures than Colston!",ExecSuperHead,
142,2020-06-09 22:49:29+00:00,So that then leads us on to Edward Colston the English merchant. He was a slave trader who had a statue built and recently was pulled down by protesters. But what the media aren’t telling you everything.,ben_collett17,
143,2020-06-09 22:49:16+00:00,The toppling of Edward Colston's statue is not an attack on history. It is history | Black Lives Matter movement | The Guardian ,cammyhudson,
144,2020-06-09 22:48:49+00:00,There's a huge bust of Marx in Highgate Cemetery. Philistine Khan can go and knock that down. As recently as 2018 Bristol Labour Council backed keeping the Colston Statue and putting up a plaque on it describing his philanthropy. A poll of 1100 in Bristol backed it 56% to 44%. ,machyonline,
145,2020-06-09 22:48:41+00:00,"Germany didn't really have a choice in the matter, but this might help you realise why Auschwitz is still standing and why the Colston statue should not. https://en.m.wikipedia.org/wiki/Denazification",WolfAriom,
146,2020-06-09 22:48:25+00:00,"I have no issue with Colston being removed, it is the speed and way it was removed. Bristol voted 56% for Colston and Oriel ""overwhelmingly"" decided to keep the Rhodes statue in 2014. I accept that opinions may have changed, just not happy for a mob to decide for the 'people'",meaghertron,
147,2020-06-09 22:48:15+00:00,Bristol City Council: Erect a statue recognising the effects of the slave trade in place of Colston - Sign the Petition! http://chng.it/ynCrTcrQ via @UKChange,britainforeurop,
148,2020-06-09 22:47:22+00:00,To everyone arguing that taking down Colston statue was illegal and shouldn't of happened. Do you think cities across the UK would still be taking down similar statues if they hadn't acted illegally? ,charlesb1993,
149,2020-06-09 22:47:06+00:00,"""A snap YouGov poll on Monday found just 13 per cent approved of the way the statue was toppled"". https://www.smh.com.au/world/europe/a-monumental-debate-why-a-slave-trader-s-statue-is-uk-s-black-lives-matter-tipping-point-20200609-p550n5.html via @smh #twitterstorians #history #colstonstatue #Sydney #militaryhistory #Colston",MHS_NSW,
150,2020-06-09 22:47:06+00:00,"It's stupid and also a slippery slope. You would have to take down all statues of people as I'm sure some people can find offence in some things those people did. Also, I'm pretty sure the statue of Edward Colston wasn't created in honour of him being a slave trader.",Corellianr0gue,
151,2020-06-09 22:46:58+00:00,"Instead of prosecuting protestors, why not focus scrutiny on why a slave trader’s statue, calling him ‘wise &amp; virtuous’ was in pride of place for so long? Why til 2017, when church refused to host,was there yearly ‘Service of Thanksgiving‘ &amp; procession to ‘pay homage’ to Colston? ",clarebee5,
152,2020-06-09 22:46:50+00:00,.@Peter_Shilton thousands of innocent people died and were murdered by ‘slavers’ like Colston. The people of Bristol have asked for 20+ years to remove the statue. No-one listened to them in our democracy. Naivety does not excuse ignorance. You say “racism is wrong” ... then act! ,WalshC129,
153,2020-06-09 22:46:41+00:00,"So, population of Bristol is around 500,000. 11,000 signed a petition to remove the Colston statue. Not saying it should not have been removed but it should not have been removed like it was. Democracy!!!!!! Now there is no turning back. Mob rule will destroy society.",Daio35462016,
154,2020-06-09 22:46:39+00:00,"If they replace Colston with a statue of Piers Morgan, I'm joining ISIS. ",Voltaires_Ghost,
155,2020-06-09 22:46:36+00:00,"Attitudes to Colston (though &gt; 9/10 people hadn't heard of him before Sunday, and knowledge of details would be sketchy). A majority to remove this statue. Unlikely to be much appetite for a massive cull, except of those with similarly egregious records. ",sundersays,
156,2020-06-09 22:46:31+00:00,"""Kids, unfortunately we've had to cancel our trip to see the Edward Colston statue that you love so much."" *awwwwww* ""Don't worry though we're still on for the Little Britain marathon...""",MrKehoe79,
157,2020-06-09 22:45:29+00:00,The first thing that needs to happen is the sacking of the Chief Constable of Avon & Somerset Police and also the Superintendent who allowed the illegal removal of the Colston statue. They have a lot to answer for.,Wide_O_72,
158,2020-06-09 22:45:23+00:00,I was completely unaware of Colston until the weekend but feel the pulling of the statue very appropriate and can imagine it was quite a moment for the people who witnessed it. I won’t celebrate Churchill for some of the things he did/said but his statue can’t be removed,JFuters89,
159,2020-06-09 22:45:16+00:00,"Rev Al Sharpton, speaking at George Floyd's funeral, talked about the tearing down of the Edward Colston slave trader statue in Bristol - “I’ve seen grandchildren of slave masters tearing down a slave master statue over in England and put it in the river.” ",aine_fox,
160,2020-06-09 22:45:01+00:00,You're speaking as if the statue (assuming we're talking about Colston) was of great historical significance *as an object.* It was cast in 1895. Hardly an Old World relic. Its importance was what it represented more than its physical presence. Comparing to Amenhotep is farcical.,okayjamie,
161,2020-06-09 22:44:17+00:00,"Nope, dont, take things on a case by case basis, glad the Colston statue went down happy to see similar ones go down over the next few weeks, try not to cry too much about it matey",daniel_kestrel,
162,2020-06-09 22:42:48+00:00,BBC News just referred to the removal of the Colston statue as “eradicating history.” I’ll let you into an academic secret: That’s not how history works.,CAPittard,
163,2020-06-09 22:42:30+00:00,The Colston statue should be left in the drink and no public funds used to extricate it,James_Eyre,
164,2020-06-09 22:42:28+00:00,No one rewrote or erased it. Quite reverse. The revisionism was in 1895 when #colstonstatue erected glorifying C with no ref to slave trading on plaque. People in Bristol wanted to present a fuller view of C’s life on a 2nd plaque explaining #slavetrader. They wers blocked by...,diogenese_says,
165,2020-06-09 22:41:39+00:00,Well who built the statue of Colston and erected it in the first place? Colston was a Tory MP and there are NO records of Tories being afronted by a wealthy Bristolian being remembered in a stutue even though his wealth was accumulated as a result of slavery.,DavidLe29824714,
166,2020-06-09 22:41:22+00:00,"Seriously, people. Do NOT put Auschwitz in one sentence together with the Colston statue. The former is a memorial site for the victims of the Nazis and is entirely dedicated to them. The latter is fully dedicated to celebrate Colston. It's wrong and offensive to compare them.",blackcoffeelady,
167,2020-06-09 22:40:59+00:00,"That's one idea, though I note that there was a long battle over the precise wording for Colston before the statue was taken down. It still remains in the realm of symbolism though.",ShaharHameiri,
168,2020-06-09 22:40:58+00:00,The Merchant Venturers have foiled every attempt to have Colston’s statue removed for years.,ledcam,
169,2020-06-09 22:40:52+00:00,So saying you had to google Colston yesterday but cherish our history!? A history you didn’t even know about till the statue came down? You’re Romanticising about colonialism. Get a grip educate yourself why must we glorify these dogs- bring in statues of real historical heros,Ukulelee_,
170,2020-06-09 22:40:07+00:00,Banksy reveals suggestion to replace Edward Colston statue toppled by protesters in Bristol | Ents &amp; Arts News | Sky News #banksy #banksyart #graffiti #streetart #WearAMask #WashYourHands #StayHomeSaveLives #StayAtHome #StayHome,inkteraktiv,
171,2020-06-09 22:39:30+00:00,I can only vouch for Bristol. Wholly peaceful except for the well publicised removal of Colston statue.,ChrisTe30362379,
172,2020-06-09 22:39:27+00:00,You do know the statue of Colston was only erected in 1895?,TalentlessJoe,
173,2020-06-09 22:38:25+00:00,No one talked about his role as a slave trader. Now everyone knows how he made his money. So tearing down the statue has actually helped more people learn about Colston's history. Nobody is forgetting *anything*. /fin,susandamussen,
174,2020-06-09 22:38:24+00:00,"So lots of family history, connection. We're historians, so I got a historical tour. We must have walked by the statue of Colston, but I don't remember it. It wasn't a big deal. /3",susandamussen,
175,2020-06-09 22:38:13+00:00,"@SadiqKhan - KT will never apologise for what the Empire, colonialism and people like Colston and Rhodes did. But we should erect a statue of her to remind people for many years of the hate she spreads. And so that the pidgeons can shit on it everyday.",phantomscribbl3,
176,2020-06-09 22:36:49+00:00,100% agree! No way it would have happened had the Colston statue not gone for a swim. #BLM,AaronBanDavies,
177,2020-06-09 22:36:15+00:00,Well this is interesting. For what it’s what worth. I’m with the 40% #statue #Colston ,pub_politics,
178,2020-06-09 22:35:56+00:00,"""Another white police officer, Superintendent Andy Bennett, watched the statue swallowed by the water. “I do understand why it’s happened,” he told a BBC reporter who asked him why he did not ... Did Colston deserve his watery grave? @UnHerd",keliwu1963,
179,2020-06-09 22:35:56+00:00,"This is good, and re. Colston ""dredge up his statue and make its tossing in the river a yearly event"" - best suggestion yet. Let's do it, Bristol. ",henningmc_,
180,2020-06-09 22:34:55+00:00,Maybe put up a statue to Maradona in #Colston's place? ,KevinOnEarth,
181,2020-06-09 22:34:14+00:00,hOw DaRe ThEy DuMp tHe CoLsToN sTaTuE iN tHe SaMe CaNaL hE dRoWnEd So MaNy InNoCeNt SlAvEs In WAHWAAAAH,_jeanna_,
182,2020-06-09 22:34:08+00:00,Not as old as Edward Colston statue!,pillsharks,
183,2020-06-09 22:34:03+00:00,Most people hadn't heard of Colston. It is an ideological act to remove his statue. Hardly comparable to Stalin's statues coming down in a popular movement.,EarlBrideshead,
184,2020-06-09 22:33:20+00:00,"This whole Colston thing has reminded me that there is still a statue of Karl Lueger, the Vienna mayor so anti-Semitic that Hitler quoted him approvingly in Mein Kampf, up in Vienna. And that seeing it there did affect my opinion of the contemporary Viennese.",ninacaplan,
185,2020-06-09 22:33:16+00:00,It's fair to stay not many people outside of Bristol knew about the issues with the Colston statue but I would suggest having a read of this thread about the blocked attempts to get it moved before sounding off rhttps://twitter.com/piercy360/status/1269756396423258112?s=19,JamesBolam,
